date,spot,option_value,delta,gamma,vega,theta,implied_vol,hedge_units,hedge_value,cash,nav,total_pnl,option_pnl,hedge_pnl,delta_attr,gamma_attr,vega_attr,theta_attr
2024-05-02,153.645,3807074.6001066025,-131111.52691664983,166610.7675176149,34512614.24824172,-64418.402031208185,0.1067602392737031,131111.52691664983,20144630.553108666,-23077609.716257177,874095.4369580932,62993.05984749121,60783.608369646594,2209.4514778445423,-2209.4514778445423,59406.025554858614,71640.02675791776,-60356.201223884345
2024-05-03,152.995,3441109.355558659,-272605.7419744356,184678.05767152688,32225599.744493537,-58321.38724961086,0.09382662635681273,272605.7419744356,41707315.49337877,-44725517.14902311,422907.6999143213,-451187.73704376817,-365965.2445479436,-85222.49249582314,85222.49249582314,35196.524638096766,-446372.79343671363,-64418.402031208185
2024-05-06,153.895,2930546.311600793,-100555.33489481191,216264.9763401612,32386059.13296864,-57573.98997375445,0.08876513317905528,100555.33489481191,15474963.263637079,-18247819.75150442,157689.82373345084,-265217.87618086487,-510563.0439578658,245345.16777699356,-245345.16777699356,74794.61335696933,-163109.65325589618,-58321.38724961086
2024-05-07,154.695,2814984.240170474,79826.27543300274,224027.7495816323,32022472.119307864,-54027.20061244601,0.08720740069127678,-79826.27543300274,-12348725.678108359,9656313.458156865,122572.02021898143,-35117.803514469415,-115562.07143031899,80444.26791584781,-80444.26791584781,69204.79242884862,-50448.81646254099,-57573.98997375445
2024-05-08,155.495,3077373.915294892,248868.41936302645,203603.75844289354,30135034.477724887,-52672.06220893051,0.09309678158812443,-248868.41936302645,-38697794.8688538,35941521.6285559,321100.67499699444,198528.65477801487,262389.675124418,-63861.0203464031,63861.0203464031,71688.87986612436,188592.53556928827,-54027.20061244601
2024-05-09,155.47,2989618.3334223283,255723.24875036068,209607.99048878427,29414241.153853167,-52982.13284400167,0.09213436470176095,-255723.24875036068,-39757293.48321857,37007241.953404754,239566.80360850692,-81533.87138848752,-87755.58187256381,6221.710484077076,-6221.710484077076,63.62617451343316,-29002.466052507993,-52672.06220893051
2024-05-10,155.735,2969093.773426984,328221.82883610664,210102.97515713895,27780199.841252677,-49566.028006603534,0.09044840079009514,-328221.82883610664,-51115626.51379107,48297808.323058404,151275.58269432187,-88291.2209141925,-20524.559995344374,-67766.66091884936,67766.66091884936,7359.860566038258,-49591.34907443176,-52982.13284400167
2024-05-13,156.21,3094166.242559176,451976.54311004584,198418.92858716942,23649094.509714738,-47943.41102235837,0.09383244120654972,-451976.54311004584,-70603255.79922026,67629532.23979044,120442.68312935531,-30832.89956496656,125072.46913219197,-155905.36869714878,155905.36869714878,23702.24188491417,94009.31903998427,-49566.028006603534
2024-05-14,156.425,3250993.193549007,490320.0450281919,187187.44678294339,22213460.221767318,-49366.51187016631,0.09834392240107867,-490320.0450281919,-76698313.04353492,73627414.52733643,180094.6773505211,59651.994221165776,156826.95098983124,-97174.9567686614,97174.9567686614,4585.957486971099,106692.44514821579,-47943.41102235837
2024-05-15,154.88,2360576.9212649576,194294.1765507511,267014.1887660652,25806646.00151325,-61227.69704010965,0.08650684793758838,-194294.1765507511,-30092282.064180326,27778928.01755041,47222.87463504076,-132871.80271548033,-890416.2722840495,757544.4695685642,-757544.4695685642,223410.5575785323,-262942.3827368393,-49366.51187016631
2024-05-16,155.39,2498743.4022066635,331738.19607834273,250362.88039759823,23614228.7265695,-58088.82187702128,0.08911084757980431,-331738.19607834273,-51548798.28861367,49136354.211942874,86299.32553587109,39076.45090082288,138166.48094170587,-99090.03004088129,99090.03004088129,34725.19524902554,67200.49695473364,-61227.69704010965
2024-05-17,155.665,2506283.2014430896,424149.7336685423,246989.0597231693,21467128.195164137,-52666.38940052406,0.08728023087917026,-424149.7336685423,-66025268.29151363,63521596.21092129,2611.120850749314,-83688.20468512177,7539.79923642613,-91228.00392154614,91228.00392154614,9466.846415034575,-43228.60147945032,-58088.82187702128
2024-05-20,156.255,2659754.7648591124,631257.1606113554,216912.7361530947,15038147.63984416,-39423.83007274622,0.08636803992691591,-631257.1606113554,-98637087.63132735,95883167.20787056,-94165.65859767795,-96776.77944842726,153471.5634160228,-250248.3428644414,250248.3428644414,42988.44584481812,-19582.120110513024,-52666.38940052406
2024-05-21,156.165,2506522.154759811,661721.6119861684,225648.8644631543,13626048.697213547,-35749.10798229565,0.08216172571999046,-661721.6119861684,-103337755.53581999,100640648.25681823,-190585.12424194813,-96419.46564427018,-153232.61009930167,56813.14445502414,-56813.14445502414,878.4965814201003,-63255.17406331894,-39423.83007274622
2024-05-22,156.785,2950580.544140941,797947.8081326137,161426.9384843911,9124402.948160762,-19677.570883209624,0.08392904658418983,-797947.8081326137,-125106247.09807183,121998872.41963865,-156794.1342922449,33790.98994970322,444058.3893811302,-410267.3994314274,410267.3994314274,43369.711749818896,24081.600159182115,-35749.10798229565
2024-05-23,156.935,3074182.3587475866,837145.4850691385,141355.4737557897,7378181.146961597,-15915.470118024508,0.08595030353939452,-837145.4850691385,-131377426.69932525,128150359.84967217,-152884.4909054935,3909.6433867514133,123601.81460664561,-119692.17121989658,119692.17121989658,1816.0530579495376,18442.762921060137,-19677.570883209624
2024-05-24,157.005,3102333.92906372,885436.2344979122,118079.40407957722,5295219.336930373,-6773.343048676554,0.08300145630032747,-885436.2344979122,-139017915.9973447,135732248.9637368,-183333.10454419255,-30448.613638699055,28151.570316133555,-58600.183954833985,58600.183954833985,346.32091070161727,-21757.129104554253,-15915.470118024508
2024-05-27,156.875,2983160.970979913,943080.3001126255,82343.16262848156,2365613.3292223522,1758.2555412888905,0.08521805107741406,-943080.3001126255,-147945722.08016813,144775161.75704494,-187399.35214328766,-4066.247599095106,-119172.95808380703,115106.71048472456,-115106.71048472456,997.7709644723577,11737.35552576779,-6773.343048676554
2024-05-28,157.165,3272863.135224683,978595.9093662795,38592.66968034863,908189.6031831355,12831.337888478358,0.08693464858970208,-978595.9093662795,-153801026.0955513,150356972.48539546,-171190.47493118048,16208.877212136984,289702.1642447701,-273493.28703265387,273493.28703265387,3462.5299885274594,4060.8059559784656,1758.2555412888905
2024-05-29,157.615,3737821.383107022,996335.0147439693,8113.312176997045,149148.25330141868,20627.494642318314,0.09003191795135322,-996335.0147439693,-157037343.34887072,153152921.57950005,-146600.38626363873,24590.088667541742,464958.2478823387,-440368.1592148425,440368.1592148425,3907.5078051355945,2812.9078325092314,12831.337888478358
2024-05-30,156.825,2973397.6128521133,987092.6032567262,29525.92988350763,412567.94108617597,12496.28814000376,0.10368696679797203,-987092.6032567262,-154800797.50573608,151703480.39801314,-123919.4948708117,22680.891392827034,-764423.7702549086,787104.6616477561,-787104.6616477561,2531.759064832059,2036.6266842187465,20627.494642318314
2024-05-31,157.315,3482688.0771496682,999856.5210184134,0.553015972083369,2.9683808164985805,22770.193483663676,0.07916524074033181,-999856.5210184134,-157292428.60401168,153711436.12069297,-98304.40616905689,25615.08870175481,509290.4642975549,-483675.3755958048,483675.3755958048,3544.5878825152226,-10116.878031479857,12496.28814000376
2024-06-03,156.115,3012684.1850772905,-334.85033879079856,209465.10958233662,35550565.16599876,-50214.670404779135,0.08472608888132827,334.85033879079856,52275.16064032552,-3140664.00381428,-75704.658096664,22599.748072385788,-470003.8920723777,1199827.8252220848,-1199827.8252220848,0.3981714999000181,0.016506714945195677,22770.193483663676
2024-06-04,154.885,3289762.818491262,-236612.69185649272,193084.48533781306,33135562.39483131,-56921.316655180795,0.09003743485416842,236612.69185649272,36647756.77819287,-39736557.48728354,200962.10940059274,276666.7674972587,277078.6334139714,-411.8659167126883,411.8659167126883,158449.8821435632,188821.35112661883,-50214.670404779135
2024-06-05,156.115,3040220.8116259146,10958.567360873974,207638.9010179985,34353639.78819289,-54035.852940416386,0.08849313936530381,-10958.567360873974,-1710796.7435428407,-1086970.354564339,242453.71351873502,41491.60411813855,-249542.00686534727,291033.61098349036,-291033.61098349036,146058.758933793,-51171.09952732956,-56921.316655180795
2024-06-06,155.615,2968971.4551901147,-91972.19982818473,213338.27906393656,33409694.124093674,-56261.552828809195,0.08742384397969107,91972.19982818473,14312253.876262968,-17104541.690689713,176683.64076337032,-65770.07275536284,-71249.35643579997,5479.283680436987,-5479.283680436987,25954.86262724981,-36734.18850451716,-54035.852940416386
2024-06-07,156.715,3128080.1932536233,142268.6409846748,201076.6912752744,32710813.037705682,-55139.28380468901,0.09298823210053225,-142268.6409846748,-22295630.071913313,19604511.67729757,436961.79863787815,260278.15787451155,159108.73806350864,101169.41981100268,-101169.41981100268,129069.6588336803,185904.50510504446,-56261.552828809195
2024-06-10,157.035,3093974.40749899,230031.38763182063,202775.00859257297,30025071.462854397,-56872.35884432377,0.09528877239848935,-230031.38763182063,-36122978.956762955,33386334.597032115,357330.04776815325,-79631.7508697249,-34105.785754633136,-45525.965115094965,45525.965115094965,10295.126593293611,75252.5435721822,-55139.28380468901
2024-06-11,157.085,3087818.456612752,242216.02962285304,203122.5943879522,29237676.289451346,-58497.043720622845,0.09677994464634737,-242216.02962285304,-38048505.01330587,35300359.08419344,339672.5275003165,-17657.52026783675,-6155.950886238366,-11501.569381593647,11501.569381593647,253.4687607408315,44772.553305362424,-56872.35884432377
2024-06-12,156.72,2786605.630536549,186766.95037877827,225800.81690724997,29071839.757565003,-58648.18331547703,0.09111119254683966,-186766.95037877827,-29270116.46336213,26610379.385062043,126868.55223646015,-212803.97526385635,-301212.826076203,88408.85081234356,-88408.85081234356,13530.503818668141,-165741.138850554,-58497.043720622845
2024-06-13,157.035,2736598.1690045656,276828.1293413556,229091.65940673614,27454960.937650166,-54442.05578582207,0.08869139854485629,-276828.1293413556,-43471705.29111978,40753136.62345037,18029.501335158944,-108839.05090129748,-50007.46153198322,-58831.58936931473,58831.58936931473,11202.543028810778,-70347.8634719776,-58648.18331547703
2024-06-14,157.385,2786101.623252136,368467.4853197508,223362.3017068305,25448471.424585015,-50467.04466734071,0.08836177101711361,-368467.4853197508,-57991255.177048974,55175796.664110094,-29356.889686740935,-47386.39102189988,49503.4542475706,-96889.84526947288,96889.84526947288,14031.864138662135,-9049.910898149528,-54442.05578582207
2024-06-17,157.73,2710851.3867124487,511273.3407860055,223840.04831861943,20657087.819572423,-42554.74438658063,0.08462049863045398,-511273.3407860055,-80643144.04217663,77700564.24680245,-231728.40866173804,-202371.51897500455,-75250.2365396875,-127121.28243531361,127121.28243531361,13292.848980327663,-95209.66342349644,-50467.04466734071
2024-06-18,157.875,2732104.449656518,567403.4468342769,217882.94133193223,18695047.1686877,-38832.90801011496,0.08376801301793141,-567403.4468342769,-89578819.16896147,86562104.7391733,-284609.98013165593,-52881.57146991789,21253.062944069505,-74134.63441397603,74134.63441397603,2353.1185079498186,-17609.870162800806,-42554.74438658063
2024-06-19,158.095,2810500.5004082774,641106.5047442197,203733.72104190764,16146441.531298283,-32572.64545205451,0.08266895843997132,-641106.5047442197,-101355732.86753741,98214189.6794457,-331042.6876834333,-46432.70755177736,78396.0507517592,-124828.75830354028,124828.75830354028,5272.767180232706,-20546.877175925936,-38832.90801011496
2024-06-20,158.915,3523845.324693905,739027.0077622734,147922.76453567416,12648758.434908984,-28582.80953234165,0.09506761778199002,-739027.0077622734,-117442476.93854168,113775226.4165597,-143405.19728808105,187637.49039536715,713344.8242856278,-525707.3338902558,525707.3338902558,68495.27701428822,200194.22813239016,-32572.64545205451
2024-06-21,159.805,4309470.738637028,824423.3322921224,103517.10380286151,9163494.462034943,-20409.542369978444,0.10543380994009365,-824423.3322921224,-131746970.61694263,127421986.05805221,-15513.820253387094,127891.37703469396,785625.4139431231,-657734.0369084342,657734.0369084342,58584.81089435569,131119.46049770058,-28582.80953234165
2024-06-24,159.605,4104109.252892334,858832.4292136718,98631.21588951933,6721418.917813812,-19807.12516658812,0.10849355676618784,-858832.4292136718,-137073949.86464807,132913849.9722161,-55990.63953962922,-40476.81928625703,-205361.48574469425,164884.66645843853,-164884.66645843853,2070.342076057583,28037.97309614315,-20409.542369978444
2024-06-25,159.705,4156951.450351391,905126.4326054632,79281.53376971764,4628174.891856922,-8590.955289861296,0.10442478019632973,-905126.4326054632,-144553216.91925552,140307233.78390214,-89031.68500199914,-33041.04546234012,52842.19745905697,-85883.24292138671,85883.24292138671,493.15607944782084,-27347.951809001926,-19807.12516658812
2024-06-26,160.815,5228892.018082597,957140.0822828889,38594.59977507077,2238946.3135803314,4989.063119257076,0.11696578843832721,-957140.0822828889,-153922482.33232278,148671808.85677737,-21781.45746281743,67250.2275391519,1071940.5677312063,-1004690.3401920508,1004690.3401920508,48841.388878833255,58041.97946418347,-8590.955289861296
2024-06-27,160.755,5160393.313555878,986842.8552823713,16536.060121954546,715328.2522943092,18546.644019983432,0.10183239779402128,-986842.8552823713,-158639923.2009176,153446678.13030916,-32851.75705257058,-11070.299589753151,-68498.70452671964,57428.404936975516,-57428.404936975516,69.47027959513264,-33882.849195039824,4989.063119257076
2024-06-28,160.855,5297631.20888731,974343.2258597569,26867.131879108296,1215273.8719937927,8841.653785723905,0.12761642779917567,-974343.2258597569,-156727979.59567118,151436050.23953453,5701.852750658989,38553.60980322957,137237.8953314321,-98684.28552823151,98684.28552823151,82.68030060976332,18444.045120691117,18546.644019983432
2024-07-01,161.465,3781555.6479039574,4803.949884784408,166833.87945088706,37373006.94301332,-60875.508708120666,0.10116916594382762,-4803.949884784408,-775669.7681467144,-2927819.3190193474,78066.56073789555,72364.7079872191,-1516075.5609833524,-594349.367774465,594349.367774465,4998.629886108321,-32140.66631858257,8841.653785723905
2024-07-02,161.46,3581104.76731899,7841.286116584786,176205.59953206862,36768826.79340757,-59497.54769252124,0.09738717784911162,-7841.286116584786,-1266054.0563837797,-2437411.0110328584,-122360.30009764805,-200426.86083554348,-200450.88058496732,24.019749423900194,-24.019749423900194,2.085423493132295,-141344.26732221473,-60875.508708120666
2024-07-03,161.695,3441373.6148649575,54648.65983950504,183125.74337684896,36125122.32021513,-57838.71657617729,0.09496457103455185,-54648.65983950504,-8836415.052748768,5131107.283094732,-263934.1547890771,-141573.85469142976,-139731.15245403256,-1842.7022373973089,1842.7022373973089,4865.477117078633,-89076.4103530772,-59497.54769252124
2024-07-04,161.265,3284214.263461792,-20903.280506805924,192428.64400961326,35479656.27617503,-59057.27860745543,0.09241964064907615,20903.280506805924,3370967.530930057,-7052776.376853105,-397594.5824612556,-133660.42767217755,-157159.3514031656,23498.92373098754,-23498.92373098754,16929.974975190224,-91935.92147174168,-57838.71657617729
2024-07-05,160.735,3079703.710339061,-129017.20937656169,205885.4312428855,34284114.527403824,-58392.42773471002,0.0871315644755399,129017.20937656169,20737581.149141643,-24430468.7337333,-613183.874252595,-215589.29179133754,-204510.55312273093,-11078.73866860657,11078.73866860657,27026.603051147402,-187619.12499929732,-59057.27860745543
2024-07-08,160.83,2881804.6190262693,-103273.59821126092,220002.61066159693,32511409.26993432,-61340.543729433855,0.08688713151276521,103273.59821126092,16609492.800317096,-20290123.75001798,-798826.3306746129,-185642.45642201602,-197899.0913127917,12256.634890773214,-12256.634890773214,929.0580084834986,-8380.16769003984,-58392.42773471002
2024-07-09,161.325,2703912.74584739,12374.825249953195,233816.74806945305,32198807.257019985,-58484.85613115517,0.08397032792789645,-12374.825249953195,-1996368.683448699,-1633141.8351376131,-925597.7727389222,-126771.44206430949,-177891.87317887926,51120.43111457169,-51120.43111457169,26953.069838676296,-94829.39510767985,-61340.543729433855
2024-07-10,161.685,2671429.062375381,103644.93894761801,236160.5195008749,31301407.24153418,-57362.74450957979,0.08411768056482184,-103644.93894761801,-16757831.953745618,13123866.498069322,-962536.3933009151,-36938.620561992284,-32483.68347200891,-4454.937089983319,4454.937089983319,15151.325274901707,4744.579155174304,-58484.85613115517
2024-07-11,158.815,3355247.1054013893,-525157.8021332156,184190.98452731824,23427679.1516514,-61345.92707448844,0.0876499010641745,525157.8021332156,83402936.34578663,-86739440.82668327,18742.624504745007,981279.0178056732,683818.0430260082,297460.97477966413,-297460.97477966413,972615.2915383814,110563.47231713281,-57362.74450957979
2024-07-12,157.895,3887841.5017765593,-672790.8301840983,147760.41349426156,18124109.926659547,-56201.42038161265,0.08978932432354207,672790.8301840983,106230308.1319182,-110049957.7907774,68191.84291736782,49449.21841262281,532594.39637517,-483145.17796255177,483145.17796255177,77949.62465195896,50121.72169004372,-61345.92707448844
2024-07-15,158.025,3604790.207873545,-693627.2044552948,156473.09128145606,16025752.334584596,-57867.03079261859,0.08805846470522945,693627.2044552948,109610438.98404796,-113342625.83498321,-127396.64306171238,-195588.4859790802,-283051.29390301416,87462.80792392972,-87462.80792392972,1248.5754940264228,-31370.289989913992,-56201.42038161265
2024-07-16,158.355,3200843.731027504,-693356.4349409428,176026.34975242932,15594780.657405172,-55645.7402790821,0.08059552120424548,693356.4349409428,109796458.255073,-113299748.12853801,-302446.14243751764,-175049.49937580526,-403946.47684604116,228896.97747023622,-228896.97747023622,8519.959820274462,-119599.28423376667,-57867.03079261859
2024-07-17,156.175,5033793.279263077,-909963.259871233,65474.427170153336,5882329.1827888135,-38737.17141377903,0.0896305772003637,909963.259871233,142113512.11038983,-147128319.0120261,18986.377626806498,321432.52006433904,1832949.5482355733,-1511517.0281712404,1511517.0281712404,418273.8122817143,140899.71648683696,-55645.7402790821
2024-07-18,157.375,3876475.648894715,-851146.8898615993,110364.24652753214,8578558.98818135,-45053.898078406906,0.08182373161111371,851146.8898615993,133949241.7919692,-137872092.78176,-46375.340896099806,-65361.7185228765,-1157317.6303683622,1091955.9118454694,-1091955.9118454694,47141.58756250951,-45922.43563517134,-38737.17141377903
2024-07-19,157.505,3736219.5990735698,-836851.5597763491,119505.3005518263,8885236.53744867,-48106.447314782956,0.08414777701808188,836851.5597763491,131808304.92257386,-135620506.81668267,-75982.29503522813,-29606.95413914323,-140256.04982114537,110649.09568200404,-110649.09568200404,932.5778831575814,19936.960614888332,-45053.898078406906
2024-07-22,157.02,4014500.1694553224,-945252.7018045413,60783.304459190076,3202482.660871639,-34680.03047337316,0.0779983469866582,945252.7018045413,148423579.2373491,-152641654.1379494,-203574.7311449945,-127592.43610976636,278280.5703817527,-405873.00649151695,405873.00649151695,14055.317161150813,-54639.140399689815,-48106.447314782956
2024-07-23,155.595,5383172.0782757765,-985953.7906292612,16888.37711990543,873856.6084365748,-27289.87295382723,0.08667849014621737,985953.7906292612,153409480.0529599,-158974540.0536317,-181887.922396034,21686.808748960495,1368671.908820454,-1346985.1000714821,1346985.1000714821,61714.04880872241,27798.007962371816,-34680.03047337316
2024-07-24,153.885,7061996.518602775,-993436.7077768724,6697.177122461275,377679.65855334967,-25437.61837749535,0.10865309693118214,993436.7077768724,152875007.776244,-160126048.75889185,-189044.46404504776,-7156.541649013758,1678824.440326999,-1685980.9819760444,1685980.9819760444,24691.651768157964,19202.655356836658,-27289.87295382723
2024-07-25,153.945,6977060.836954556,-995315.0102731445,4981.065016054456,248822.26171169188,-24806.595707446588,0.10990834578724407,995315.0102731445,153223769.25649923,-160415204.03668046,-214373.94322666526,-25329.4791816175,-84935.681648219,59606.2024666146,-59606.2024666146,12.05491882043121,474.08195935695255,-25437.61837749535
2024-07-26,153.725,7170166.727615775,-998211.8592603966,1543.6106315578163,64201.75214970418,-23161.490724774005,0.10706850292521758,998211.8592603966,153450118.06480446,-160860522.1472458,-240237.35482555628,-25863.41159889102,193105.8906612182,-218969.30226009066,218969.30226009066,120.54177338851656,-706.6161238352347,-24806.595707446588
2024-07-29,154.025,6803906.504608864,-999549.3396220097,2.904895703264353,54.591756936179515,-23314.433462719036,0.09637972928853218,999549.3396220097,153955587.03528005,-161066527.55994326,-307034.02005434036,-66796.66522878408,-366260.22300691064,299463.55777813034,-299463.55777813034,69.462478420107,-686.2379958067681,-23161.490724774005
2024-07-30,152.765,8039334.401536737,-999705.7967109103,1.8967609489330692e-07,2.2047601107739776e-06,-22688.895080249986,0.0909,999705.7967109103,152720056.0345422,-161090428.72712916,-331038.2910502255,-24004.270995885134,1235427.8969278727,-1259432.1679237515,1259432.1679237515,2.3059062092513143,-0.29914804939561307,-23314.433462719036
2024-07-31,149.985,10795778.339310829,-999853.4353991747,2.0715799261902277e-09,2.0754373330580758e-08,-21826.728378494263,0.16255679952644003,999853.4353991747,149963017.50834522,-161112572.3157885,-353776.4681324661,-22738.17708221078,2756443.937774092,-2779182.114856303,2779182.114856303,7.329463658867022e-07,1.5798605326162265e-07,-22688.895080249986
2024-08-01,149.365,3940813.4705086295,-718.7746281680302,160138.26225231495,34573013.66354266,-63554.79762612951,0.11393984139537335,718.7746281680302,107359.77233631784,-4423687.180235714,-375513.93739076646,-21737.46925830841,-6854964.868802199,-619909.1299474929,619909.1299474929,3.9815766181376763e-10,-1.0090144992493719e-09,-21826.728378494263
2024-08-02,146.545,4495908.643815184,-437310.036315328,140448.68591808967,28179109.662596405,-62873.35956072181,0.1136682532656213,437310.036315328,64085599.27182973,-68403953.62418056,177554.29146435857,553068.2288551207,555095.1733065546,-2026.9444514338606,2026.9444514338606,636741.7583676644,-9389.620120773468,-63554.79762612951
2024-08-05,144.195,6381663.8270352045,-606007.6900143016,95012.04753018823,21591723.896966487,-72108.80585630485,0.14775335064854814,606007.6900143016,87383278.86161222,-92729311.79930405,1035630.889343366,858076.5978790075,1885755.1832200205,-1027678.5853410183,1027678.5853410183,387813.9339913233,960487.697013773,-62873.35956072181
2024-08-06,144.325,6066439.073081,-625964.1888427563,98755.01998210138,20542550.646593306,-68643.74792705475,0.14019469150520616,625964.1888427563,90342281.5547308,-95609533.49272078,799187.1350910217,-236443.75425234437,-315224.75395420473,78780.99970185645,-78780.99970185645,802.8518016300343,-163204.48125432112,-72108.80585630485
2024-08-07,146.695,4988608.738081943,-339437.04944226786,128029.21630228426,27694074.192386556,-88543.80410411887,0.14675739596946957,339437.04944226786,49793717.96793348,-53577434.778366126,1204891.9276492968,405704.7925582826,-1077830.3349990565,1483535.1275573354,-1483535.1275573354,277348.53586873366,134814.68883575505,-68643.74792705475
2024-08-08,147.285,4566485.487683821,-276462.3472764004,139863.40704834572,28194387.97600596,-88971.56108243711,0.14132635331432944,276462.3472764004,40718756.81860463,-44302205.76986634,983036.5364221111,-221855.39122718573,-422123.2503981227,200267.8591709392,-200267.8591709392,22283.485097412835,-150407.69823346694,-88543.80410411887
2024-08-09,146.63,4519494.43200742,-388901.4781639064,140767.1346838223,25695463.840292737,-83606.45054082245,0.1347331769555944,388901.4781639064,57024623.74317359,-60789155.53190134,754962.6432796717,-228073.89314243942,-46991.05567640066,-181082.8374660426,181082.8374660426,30002.449104458363,-185890.5722524062,-88971.56108243711
2024-08-12,147.205,3983541.9327053074,-325049.311785381,160112.60665336266,25091989.203175012,-89779.27154431122,0.1319858305421705,325049.311785381,47848883.941367015,-51389797.38015051,442628.4939218089,-312334.14935786277,-535952.4993021125,223618.34994425278,-223618.34994425278,23270.566952420755,-70594.3404228915,-83606.45054082245
2024-08-13,146.835,3940929.413816228,-401529.3718884077,161085.03911641278,23184083.9588798,-86965.10133705172,0.1282374349042088,401529.3718884077,58958565.321234345,-62619747.00537844,279747.7296721339,-162880.76424966753,-42612.518889079336,-120268.24536059245,120268.24536059245,10959.707925422943,-94054.70287696326,-89779.27154431122
2024-08-14,147.33,3351945.348981268,-362417.35052262485,189639.77068214447,23286247.606078614,-82071.24795519994,0.11471179384105222,362417.35052262485,53394948.25249832,-56857372.89755765,-110479.29607806355,-390227.02575019747,-588984.0648349603,198757.03908476362,-198757.03908476362,19734.93085474988,-313579.5980058944,-86965.10133705172
2024-08-15,149.28,2726520.959823873,42668.62047945615,232082.28988325913,25604102.22084073,-79114.39296409735,0.10629387549418183,-42668.62047945615,-6369571.665173214,3613860.8536330014,-29189.851716339588,81289.44436171651,-625424.3891573949,706713.8335191143,-706713.8335191143,360552.614009423,-196021.73095297586,-82071.24795519994
2024-08-16,147.6,2823775.7432903126,-355815.5520637296,224936.17432649413,22098546.844446607,-78687.98237454254,0.1028737517625832,355815.5520637296,52518375.48460649,-55202403.01374122,139748.21415558457,168938.06587192602,97254.7834664397,71683.28240548662,-71683.28240548662,327514.52748325793,-87569.19763177447,-79114.39296409735
2024-08-19,146.595,3310603.2247458403,-537150.9036902094,186638.9734406276,16806361.381883923,-87412.30718168162,0.11764746054374663,537150.9036902094,78743636.72646624,-81785258.88542502,268981.06578706205,129232.85163147748,486827.4814555277,-357594.6298240466,357594.6298240466,113595.57973705759,326477.49556675204,-78687.98237454254
2024-08-20,145.255,4231798.14052256,-723321.2743949923,130071.78607577116,11572395.43407598,-77127.84071955844,0.12825951652087664,723321.2743949923,105066031.7122446,-108827436.08214825,470393.77061890066,201412.7048318386,921194.9157767198,-719782.2109448824,719782.2109448824,167564.4703549963,178350.04775642828,-87412.30718168162
2024-08-21,145.285,4118430.8699640194,-742839.225246477,130484.4398868209,10538716.432801414,-76498.97273901525,0.12696605251382365,742839.225246477,107923396.83993442,-111663101.57160622,378726.1382922232,-91667.63232669234,-113367.27055854071,21699.63823185059,-21699.63823185059,58.532303734101454,-14968.476969361656,-77127.84071955844
2024-08-22,146.275,3184507.616229482,-666271.1264404948,181648.88116671945,12067208.473675236,-82526.938809307,0.11332526396803036,666271.1264404948,97458809.02008338,-100463102.91876116,180213.71755169332,-198512.4207405299,-933923.2537345374,735410.832994019,-735410.832994019,63943.899766537754,-143756.402403921,-76498.97273901525
2024-08-23,144.39,4622516.874777999,-939888.9675142643,56355.04064762135,3033076.034521833,-37712.65280606893,0.10469517143832625,939888.9675142643,135710568.0193846,-139970782.99140275,362301.90275985,182088.1852081716,1438009.2585485168,-1255921.0733403456,1255921.0733403456,322719.67289181496,-104141.12570304674,-82526.938809307
2024-08-26,144.525,4376664.180233635,-982253.6971809117,25551.020610982556,851032.7177333245,-27310.415918997587,0.09700489779559118,982253.6971809117,141960215.58507127,-146093545.54647496,243334.21882992983,-118967.6839299202,-245852.69454436377,126885.01061444385,-126885.01061444385,513.5353079015965,-23325.18468469466,-37712.65280606893
2024-08-27,143.975,4897111.048936824,-996428.7917940939,5760.257841312633,156408.48779879094,-22219.735149050142,0.09562403800084958,996428.7917940939,143460835.29855466,-148134404.7934079,223541.55408358574,-19792.664746314287,520446.8687031893,-540239.5334495126,540239.5334495126,3864.5918674112713,-1175.156863927628,-27310.415918997587
2024-08-28,144.58,4272487.084782877,-995469.0966239325,8579.115823533039,189372.5373915442,-23180.727359061722,0.09635869274481301,995469.0966239325,143924921.98988816,-147995652.06570596,201757.00896507502,-21784.54511848092,-624623.9641539473,602839.419035445,-602839.419035445,1054.1991881832917,114.90623755752861,-22219.735149050142
2024-08-29,144.985,3847185.896079969,-993896.6076556641,12677.605546078257,228279.24402690542,-24841.982613212287,0.10422086052409128,993896.6076556641,144100099.66095647,-147767664.75264156,179620.804394871,-22136.20457020402,-425301.1887029079,403164.9841326938,-403164.9841326938,703.5947364775072,1488.8786617599683,-23180.727359061722
2024-08-30,146.18,2630411.451655665,-999489.5837521176,1171.6831211586605,8909.903493009739,-21894.952427523716,0.06494560697841058,999489.5837521176,146105387.35288456,-148585245.99842113,150552.80611908436,-29067.99827578664,-1216774.4444243042,1187706.4461485117,-1187706.4461485117,9051.968829969099,-8965.725188373028,-24841.982613212287
2024-09-02,146.925,3985732.119591674,7491.681963906332,158361.98643431676,33462288.823942926,-66260.35095045342,0.1190926375343735,-7491.681963906332,-1100715.372546938,-2778395.65268597,106621.09435876575,-43931.71176034212,1355320.667936009,744619.7398953321,-744619.7398953321,325.15671216054676,482.44481668667913,-21894.952427523716
2024-09-03,145.475,4186694.172449748,-213557.93571729166,152108.26225358568,31397048.308717087,-70900.20267368952,0.12275922874161853,213557.93571729166,31067340.698473003,-34935588.78485825,318446.0860645026,211824.99170573847,200962.0528580742,10862.938847664309,-10862.938847664309,166478.0382390794,122692.53397616255,-66260.35095045342
